id	sentiment
68698	negative
50856	negative
43083	negative
35556	negative
38408	negative
77779	negative
64363	neutral
59147	neutral
52890	positive
99342	neutral
84732	negative
20763	negative
17711	negative
20590	neutral
37697	neutral
47567	neutral
14370	negative
21151	negative
95232	positive
67144	negative
77037	negative
59598	negative
76554	negative
25883	positive
41867	negative
55199	negative
74983	positive
73297	negative
59066	neutral
57630	negative
45748	positive
34636	neutral
47943	negative
40941	neutral
98457	neutral
54068	positive
43137	negative
10663	positive
97187	neutral
21315	negative
46880	negative
26828	negative
23116	negative
86932	positive
38622	negative
30632	negative
69977	negative
35897	positive
73277	negative
25004	positive
58641	negative
42305	negative
29255	negative
57051	neutral
67187	negative
47893	negative
99044	negative
82700	neutral
73604	negative
26655	negative
62796	negative
52740	neutral
45155	negative
96014	positive
82910	neutral
72688	negative
12856	positive
50316	negative
93286	negative
84736	negative
96952	negative
93987	positive
58016	neutral
14343	positive
36236	negative
19502	neutral
81418	negative
89848	positive
22694	negative
45735	negative
50490	negative
52431	positive
31252	negative
47846	negative
47066	positive
82529	negative
29352	negative
55887	positive
77261	neutral
71844	neutral
82441	neutral
24492	neutral
28866	negative
55702	neutral
85239	negative
45279	neutral
54182	negative
22381	neutral
22835	negative
99186	negative
25171	neutral
77751	negative
69657	positive
33207	negative
64317	negative
23798	positive
29688	negative
41985	negative
40448	negative
36199	neutral
54510	negative
93594	negative
25877	neutral
43966	neutral
41554	negative
10576	positive
63777	negative
85718	negative
50279	neutral
93066	negative
79824	neutral
96542	negative
25759	negative
97649	neutral
50369	negative
94465	negative
81340	positive
83451	negative
10959	neutral
98878	negative
79793	neutral
81087	negative
70090	neutral
70314	positive
95465	negative
72518	negative
90291	negative
57552	negative
98616	neutral
79760	neutral
61261	neutral
24695	positive
17420	neutral
64357	negative
64091	negative
93824	negative
52236	negative
71383	neutral
18935	negative
42648	negative
16770	neutral
37831	negative
83138	negative
97291	negative
94759	negative
29558	negative
93933	negative
76238	negative
51243	negative
54655	neutral
89345	negative
10695	positive
63928	neutral
34887	negative
49843	negative
25625	negative
54626	neutral
48410	neutral
13744	positive
60301	negative
97538	negative
38271	negative
69404	positive
89781	negative
10460	negative
77463	positive
45236	negative
43835	positive
31912	negative
42682	negative
65265	negative
35538	neutral
78973	positive
50018	negative
39573	positive
88186	negative
13629	negative
75199	neutral
49018	negative
37896	negative
99387	neutral
26623	negative
20777	negative
88611	negative
40350	negative
80969	negative
14116	negative
49314	negative
56621	negative
63714	negative
80991	positive
67019	negative
22385	negative
72013	negative
17439	negative
33883	negative
26365	negative
32701	negative
10794	negative
22986	negative
66460	negative
29730	negative
60855	neutral
38646	neutral
93139	negative
40422	neutral
39815	negative
92243	neutral
49913	neutral
45465	negative
94744	negative
25357	positive
87032	negative
90174	negative
33441	positive
56101	negative
50441	positive
66885	positive
22535	positive
58754	positive
67537	neutral
59858	negative
48017	negative
76860	negative
96276	negative
22784	negative
30659	neutral
17283	neutral
46874	negative
55208	neutral
17595	negative
88947	positive
16943	negative
56791	neutral
56704	negative
30478	negative
45915	neutral
47676	negative
71470	neutral
57463	negative
75345	negative
26123	negative
41983	negative
33164	negative
14077	negative
90522	neutral
39946	positive
54841	neutral
75416	negative
68904	negative
85026	negative
90305	negative
85276	neutral
20018	neutral
79483	neutral
46003	neutral
38911	negative
21985	negative
99066	negative
50430	negative
25801	negative
70332	positive
54489	positive
61933	neutral
50948	negative
60911	negative
12906	positive
42875	negative
69274	negative
21738	neutral
94521	negative
64652	negative
32148	negative
87399	negative
92328	neutral
97847	negative
30444	neutral
31562	negative
10181	negative
18355	negative
17535	negative
74777	neutral
15836	negative
94793	negative
39734	positive
69554	neutral
34821	neutral
52805	negative
58763	negative
97304	positive
39539	negative
27293	positive
48975	neutral
40752	negative
30598	negative
30846	negative
35533	negative
12081	positive
37940	negative
57782	negative
79131	positive
40286	negative
13594	neutral
94478	positive
64840	neutral
82617	negative
84905	negative
90802	negative
38330	negative
82177	positive
39356	negative
79406	negative
49047	negative
34447	negative
11810	negative
55891	neutral
76142	negative
98527	neutral
99421	positive
63591	negative
87038	negative
51085	negative
19545	negative
44578	negative
86246	positive
76433	negative
27900	negative
23467	neutral
48562	positive
19165	negative
43885	positive
32081	neutral
12880	positive
48549	negative
54215	negative
34301	negative
43151	neutral
67798	positive
26239	positive
63608	neutral
66723	negative
39602	negative
90351	neutral
54622	negative
48606	negative
79313	neutral
95556	negative
86659	negative
38036	negative
78356	negative
81865	negative
40724	negative
30837	neutral
11332	negative
24868	neutral
62702	negative
87408	negative
81457	negative
15871	neutral
47733	neutral
90255	positive
87930	negative
37773	negative
48652	neutral
79164	neutral
46954	negative
19494	neutral
57270	neutral
57150	neutral
34099	negative
11541	neutral
21429	negative
65596	negative
57865	neutral
12422	negative
71616	negative
98556	neutral
56760	neutral
17998	neutral
33115	negative
76745	negative
13474	neutral
65941	negative
53202	positive
31278	positive
90943	positive
81168	positive
61023	negative
53665	negative
52281	negative
31493	negative
40399	negative
47171	negative
58552	negative
47033	negative
35233	positive
20136	negative
41362	negative
29758	neutral
22731	neutral
62639	positive
79312	negative
73710	negative
23621	neutral
47238	negative
50349	negative
86920	negative
87936	neutral
22715	negative
76555	negative
52554	neutral
29009	negative
75075	negative
30884	neutral
47883	negative
90436	neutral
35425	negative
85014	negative
84875	negative
24372	neutral
35523	neutral
27964	negative
85070	positive
35255	positive
19311	negative
99844	negative
84816	negative
40698	negative
11167	negative
80302	neutral
55174	negative
92804	neutral
16201	negative
93020	negative
11137	positive
66764	negative
77710	neutral
26961	negative
66217	neutral
30760	positive
14997	negative
54160	neutral
20559	negative
22105	negative
42914	neutral
63914	negative
97860	neutral
82342	negative
49948	negative
61110	negative
76444	neutral
95882	neutral
70775	negative
44942	negative
74782	neutral
64673	negative
44731	negative
30863	neutral
24283	negative
40489	negative
72705	negative
40187	negative
67768	neutral
41163	negative
88357	neutral
79105	negative
52719	negative
93600	negative
39647	positive
47088	negative
57096	positive
16759	positive
65585	positive
66872	positive
91804	neutral
26387	negative
15537	neutral
82685	negative
70938	negative
67158	negative
13723	negative
88069	positive
34991	neutral
21647	negative
14848	negative
25259	negative
45940	neutral
53195	negative
68117	positive
63892	negative
80653	neutral
21331	negative
20415	neutral
42863	neutral
95452	neutral
50178	negative
33809	positive
55392	neutral
49970	negative
95357	positive
40309	neutral
25720	negative
53185	negative
90396	negative
40969	negative
24498	neutral
54918	neutral
31749	positive
37694	negative
92141	positive
54005	negative
72855	positive
15673	negative
26889	negative
46088	negative
68320	negative
94680	negative
32385	negative
86453	negative
64486	positive
27044	negative
58715	negative
55709	positive
34889	neutral
31857	negative
75212	neutral
23724	positive
54384	negative
57391	neutral
25024	positive
23628	negative
61564	positive
22942	negative
89410	negative
74696	negative
42879	negative
82106	negative
87207	neutral
74099	neutral
82824	positive
87143	negative
40079	negative
12324	negative
40821	neutral
18807	negative
98334	negative
89985	negative
26844	negative
56180	negative
65698	positive
85444	positive
92613	neutral
32223	negative
17533	neutral
13923	neutral
59875	negative
27510	negative
96677	negative
81446	negative
27391	negative
37507	negative
51379	negative
24829	neutral
41929	negative
68222	positive
64858	neutral
80432	neutral
82919	neutral
63411	negative
52359	neutral
55583	neutral
39627	negative
48528	negative
68677	negative
86622	negative
35446	positive
95807	neutral
17193	positive
90543	negative
62554	positive
52978	negative
31791	negative
25198	positive
26794	neutral
60566	negative
97928	negative
51406	neutral
27150	negative
85931	negative
41247	negative
39837	negative
91621	negative
62378	neutral
34793	neutral
11362	negative
31428	positive
10973	negative
79869	negative
11438	negative
70482	positive
86226	neutral
99144	negative
54985	negative
16944	negative
27669	negative
58670	negative
35588	positive
49942	negative
34378	positive
93710	positive
97667	neutral
96501	negative
59400	negative
38857	negative
65978	positive
61203	negative
66501	positive
53428	negative
76994	negative
83018	negative
66833	negative
92661	positive
81851	negative
80088	neutral
43155	neutral
18604	negative
71908	neutral
90181	negative
21069	neutral
62822	neutral
58864	negative
94980	negative
85481	negative
85021	neutral
59032	negative
43712	negative
21967	negative
19430	negative
24055	neutral
16837	positive
42488	negative
44317	negative
25008	negative
65180	neutral
35558	negative
40136	positive
30972	negative
55816	negative
67777	positive
31355	neutral
72492	neutral
20570	negative
94070	negative
22008	negative
41414	negative
74066	neutral
18977	neutral
81349	positive
11929	neutral
55515	negative
55088	negative
35033	neutral
37604	negative
38370	negative
22082	negative
39167	negative
64209	negative
31258	negative
47425	negative
67191	negative
64008	negative
71831	neutral
42258	negative
28034	neutral
48228	neutral
82656	positive
67453	negative
79780	neutral
11495	negative
18696	negative
95210	negative
65340	negative
99778	negative
15557	negative
89662	positive
85053	neutral
97424	neutral
71504	positive
40154	neutral
21829	negative
48061	negative
48171	negative
18519	negative
28660	negative
82051	neutral
78506	negative
62245	negative
67221	neutral
79057	negative
60881	neutral
11409	negative
26491	negative
69682	negative
20927	neutral
52292	negative
24980	positive
32025	neutral
85615	positive
95559	negative
56493	negative
31046	negative
11156	negative
30464	negative
14512	negative
77860	neutral
88097	negative
77994	negative
61409	neutral
16366	neutral
42410	neutral
69456	negative
17819	negative
88118	negative
23652	neutral
46817	neutral
63169	negative
20076	negative
40453	neutral
57952	negative
21095	negative
80516	negative
46012	positive
98366	negative
40152	negative
80156	positive
48805	negative
39250	negative
57399	negative
13689	negative
34688	neutral
56374	positive
56313	negative
12170	neutral
74376	negative
60343	neutral
60215	negative
99729	negative
66246	neutral
32734	negative
98440	negative
41563	negative
73784	negative
16988	neutral
86306	neutral
14162	negative
92072	positive
16101	positive
13310	negative
24484	negative
84203	negative
14767	neutral
43772	positive
26457	negative
67802	neutral
43322	negative
73879	negative
63032	positive
22699	neutral
24162	neutral
64950	neutral
38116	negative
74054	negative
52266	negative
48405	neutral
42833	negative
31480	negative
40051	negative
43269	neutral
42226	negative
98465	negative
35353	negative
74744	negative
74806	negative
16097	negative
42039	neutral
78319	positive
81311	positive
16315	neutral
76049	negative
34682	neutral
21418	negative
10583	positive
38269	neutral
78637	neutral
49396	negative
94810	negative
99815	neutral
